task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Backward pass #14,2026-03-31T00:04:28,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.12305403128266335,6.618467864434135e-08,5.391237543599256e-07,360.0,110.97781762682172,10.0,1.2581191770732439e-05,3.878891995157119e-06,3.4934240910742176e-07,1.6809426174996993e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #14,2026-03-31T00:04:29,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.13689855113625526,7.115184852697782e-08,5.213898145192039e-07,360.0,108.28648294178926,10.0,1.3601573742926128e-05,4.09166993620147e-06,3.7773240668078137e-07,1.807097608580834e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #15,2026-03-31T00:04:29,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.16198038309812546,8.766769519507364e-08,5.422379045246616e-07,360.0,126.69010892999799,10.0,1.6137802414596084e-05,5.6797267689034925e-06,4.481020849198087e-07,2.226563126841931e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #15,2026-03-31T00:04:29,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.1254530120640993,9.345297752092614e-08,7.465479097237925e-07,360.0,306.92737362724444,10.0,1.2622007355093967e-05,1.076250860876371e-05,3.504474543862856e-07,2.3734963418243918e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #15,2026-03-31T00:04:29,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.1367025077342987,6.874108903118368e-08,5.041412242185919e-07,360.0,90.3265172961375,10.0,1.365346387028699e-05,3.426113856619395e-06,3.7911943573918594e-07,1.7458697162645465e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #16,2026-03-31T00:04:29,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.15706590749323368,1.0312506631468713e-07,6.576339369929321e-07,360.0,232.6456641936013,10.0,1.564535368233917e-05,1.0111674754398337e-05,4.3442892945474895e-07,2.619145736619229e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #16,2026-03-31T00:04:29,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.11482456885278225,6.366843384657139e-08,5.554217828162864e-07,360.0,139.13507064923445,10.0,1.1433459632098695e-05,4.419447975578805e-06,3.174487397902542e-07,1.6170356347467623e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #16,2026-03-31T00:04:29,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.13683494366705418,7.161168099198093e-08,5.246764098560335e-07,360.0,110.63505839493075,10.0,1.3622548058628997e-05,4.186947791140483e-06,3.7826738423771185e-07,1.8187763234007266e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #17,2026-03-31T00:04:30,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.18791766837239265,1.1882406908498238e-07,6.332851902840131e-07,360.0,197.2763204245994,10.0,1.9151268154382725e-05,1.0495563948609288e-05,5.318203889247444e-07,3.017865249191668e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #17,2026-03-31T00:04:30,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.1713477373123169,8.610602300513243e-08,5.035490291388849e-07,360.0,100.30344639846278,10.0,1.6739725507795866e-05,4.664448177038594e-06,4.64827820865643e-07,2.186900150569996e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
